# halo-id  m200  ra  dec  z  vdisp
451  76247000055010.172  0.129030115  0.710447774  0.137068   357.65
452  77263999989989.094  0.529350159  0.285827056  0.147494   343.97
453  86517999904117.094  0.616175210  0.655498177  0.099140   524.60
454  87106000013327.891  0.631019515  0.949361689  0.137954   458.73
455  91210999962291.453  0.546049208  0.321153585  0.083160   429.92
456  89994000101801.688  0.202638590  0.305440997  0.099652   467.78
457  84450000018078.875  0.491405445  0.412818557  0.133068   246.26
458  84515999914382.359  0.242242904  0.538663602  0.119904   407.21
459  75781000018854.109  0.224309681  0.005160083  0.133471   564.00
460  93761000079942.969  0.072752723  0.731623330  0.130334   497.23
461  87309999955791.141  0.274911383  0.822682341  0.122242   533.86
462  83438000086336.125  0.969304694  0.260858132  0.149154   312.56
463  89109000010064.891  0.297076210  0.207488529  0.147172   431.17
464  90095000079319.281  0.572140676  0.686603801  0.111543   495.74
465  83614999980717.281  0.764104553  0.489749843  0.064955   516.94
466  83866999965079.812  0.602855905  0.763229340  0.126476   419.02
467  88255999967538.703  0.911349343  0.234804817  0.147586   427.00
468  94835000101254.547  0.537415535  0.255828058  0.140397   382.40
469  81244999997329.609  0.119472325  0.988614667  0.145453   557.76
470  81990999943333.047  0.141746968  1.036858901  0.139366   385.67
471  81990999943333.047  0.195565940  0.433232277  0.142507   386.34
472  81247000025011.891  0.353540334  0.414343957  0.129230   366.07
473  78470000070605.938  0.636141882  0.735289778  0.122211   481.14
474  81051000092543.844  0.112347315  0.856730835  0.118158   460.69
475  90989999993646.234  0.260901224  0.011836858  0.148790   564.49
476  85708999990025.891  0.693020068  0.735963231  0.136785   475.97
477  85621000036037.156  0.991985614  0.419523064  0.142718   434.15
478  80812999950444.359  0.981839596  0.474952453  0.147302   360.83
479  85254000070633.578  0.262145696  0.473946462  0.073828   524.69
480  85045999981239.844  0.136127531  0.503597512  0.102694   461.70
481  86720999965302.797  0.074289084  0.920975060  0.148975   468.79
482  86720999965302.797  0.826534771  0.362931060  0.149249   318.48
483  83163000083117.641  0.827953095  0.326920816  0.075497   449.18
484  75377999972794.969  0.441428046  0.331163589  0.132108   465.19
485  77755999983442.953  0.245234049  0.273213283  0.111632   475.44
486  81297000061446.859  0.654517930  0.515753189  0.053537   545.89
487  86619999921451.797  0.104065676  0.189846165  0.138124   434.65
488  86493000034954.484  0.855695069  0.003518566  0.144625   639.30
489  80347000056492.016  0.419315074  0.260772279  0.076836   471.99
490  63396999973222.555  0.094036891  0.829165401  0.019002   467.12
491  82944000091966.797  0.315677876  0.427342489  0.145439   574.22
492  78343999910159.016  0.091669824  0.113380760  0.061510   577.93
493  82514000046555.547  0.502515286  0.137631673  0.132780   489.37
494  81767999947379.578  0.021900915  0.198072565  0.131068   376.65
495  80949999983337.891  0.038958716  0.394615279  0.127674   371.76
496  81556999948779.422  1.008429460  0.121137038  0.130823   485.91
497  81685999990903.016  0.995249955  0.484053001  0.068030   341.08
498  77700999974859.469  0.472229093  0.360374659  0.124787   428.06
499  80564000039348.656  0.310949989  0.172864006  0.102341   441.84
500  79796000062809.516  0.091975134  0.544928549  0.103647   438.63
501  72749000011170.406  0.187993061  0.552425175  0.128657   442.11
502  80976000006579.391  0.608793567  1.037489768  0.082902   352.27
503  79698999954723.312  0.903597952  0.530106009  0.112798   292.26
504  79540000064108.734  0.834017172  0.088422953  0.065861   409.95
505  80743999954415.109  0.618744335  0.737983938  0.127322   462.02
506  82181000081866.656  0.184215139  0.039152971  0.135983   377.12
507  83443999922059.406  0.417648651  0.393089564  0.142661   438.65
508  67188000070761.133  0.321909068  0.356371275  0.145688   457.69
509  78443999997553.703  0.948541628  0.186811631  0.051614   536.33
510  75707999920925.234  0.202136564  0.680929736  0.125750   522.23
511  78925999972392.875  0.770367754  0.718663196  0.111328   629.94
512  62601000033650.570  0.614888798  0.660208401  0.099520   623.48
513  79595999936586.141  0.738027920  0.197024669  0.074582   453.05
514  80348999994129.938  0.804534529  0.327397588  0.074588   408.66
515  57291000024173.125  0.044581992  0.112899939  0.077393   347.62
516  64302999996360.992  0.277644185  0.818572422  0.122764   659.78
517  76056999989854.281  0.908968993  0.884921288  0.093729   603.41
518  78394000074015.438  0.174625812  0.091553288  0.126633   432.88
519  82313999908267.391  0.185336932  0.014870327  0.116529   389.60
520  77993000036692.953  0.495411900  0.374729660  0.132010   489.62
521  81981000091659.688  0.173630433  0.046325384  0.135655   430.07
522  77880000027258.469  0.713121496  0.553968796  0.148315   290.70
523  73147999963140.734  0.676420678  0.060768246  0.112191   556.45
524  82611999930172.531  0.138956832  0.438205680  0.126592   511.77
525  76602999960876.562  0.708660539  0.471741867  0.018038   515.22
526  82060000069742.500  0.809121429  0.477802959  0.140725   434.43
527  79121000070117.344  0.932100924  0.300693090  0.121389   426.91
528  82165000078412.000  1.017658482  0.096977003  0.141697   458.66
529  73481999961700.672  0.146237159  0.534223415  0.121704   499.89
530  72776000049816.750  0.968949659  0.019369158  0.145244   361.61
531  65662000033570.438  0.576801193  0.393158714  0.076130   440.14
532  76214000061833.031  0.630084926  0.198141243  0.034882   413.90
533  70923999978317.984  0.563482219  0.013496963  0.085024   482.60
534  71878999924328.578  0.986841709  0.386896298  0.052633   362.74
535  77789000081632.594  0.888549164  0.569896235  0.114010   546.25
536  76121999956144.500  0.451303939  0.515595760  0.026284   492.40
537  80223000051495.812  0.318823466  0.753505238  0.121911   388.25
538  80223000051495.812  1.039641497  0.040433729  0.121409   423.96
539  72191000039238.781  0.051016777  0.097864311  0.144333   435.04
540  73271000031197.766  0.235595259  0.897336810  0.082385   674.27
541  65627000022110.039  0.238366789  0.500754912  0.083902   484.42
542  79570999991818.625  0.150537475  0.866485043  0.137077   360.62
543  79536000037557.219  0.765301692  0.433028754  0.142352   496.99
544  79829000000838.266  0.679535514  0.294359814  0.142790   499.36
545  63766000025062.664  0.076761221  0.567406505  0.107956   466.98
546  76608999929090.047  0.520838834  0.969086999  0.146026   457.87
547  79882000048724.719  0.107972647  0.496517374  0.146737   358.10
548  69711000046745.758  0.825365313  0.877322823  0.105655   428.97
549  69711000046745.758  0.208820267  0.029640543  0.106375   530.96
550  76799999994427.469  0.469188799  0.162813388  0.101629   369.27
551  69288000065040.820  0.168015045  0.267570302  0.114711   506.53
552  79204999944374.422  0.928086247  0.770946593  0.141046   438.28
553  68117000067284.945  0.106129056  0.504437556  0.147856   514.82
554  74796999950523.984  0.921918620  0.033298700  0.131908   577.66
555  72088999976031.391  0.189020467  0.953724157  0.147206   349.42
556  71571999957125.344  0.126226557  0.551563942  0.140366   272.49
557  78424000066833.141  0.427445498  0.168587548  0.113767   466.53
558  79393000034253.672  0.999543954  0.264151935  0.092846   390.40
559  75767000057999.875  0.890752730  0.621434202  0.116613   317.28
560  72430999963752.828  0.199356586  0.343675122  0.093766   295.52
561  72176000040943.656  0.546193930  0.631934417  0.108068   495.82
562  78934999944800.234  0.781098248  0.038739346  0.147102   512.87
563  75975000043388.328  0.068359189  0.737661349  0.102930   475.34
564  72388999964030.000  0.662067264  0.343229993  0.142628   472.93
565  72388999964030.000  0.748110722  0.481987229  0.142708   539.10
566  77689999919836.094  0.876849297  0.690806536  0.125102   286.72
567  68637999938652.227  0.850728700  0.321749371  0.139627   484.96
568  72940000003734.750  0.098994761  0.179710846  0.107348   472.08
569  72620000070752.609  0.224611570  0.845120625  0.134798   539.17
570  72258000043793.500  0.964192868  0.336255971  0.099310   543.21
571  72512999986079.500  0.551843579  0.849469916  0.110269   321.36
572  74313999979261.797  0.320677965  0.824875766  0.082792   410.64
573  72845000060804.250  0.979530037  0.039441753  0.121880   333.85
574  68960000029112.391  0.266928788  0.857171879  0.132344   375.41
575  75829000045946.406  0.600733829  0.287792507  0.116269   409.02
576  68011000071455.438  0.192376997  0.430982111  0.140649   413.54
577  73759999992260.047  0.955051584  0.265576193  0.070817   603.77
578  78400999978419.469  0.029282680  0.336636663  0.020348   586.16
579  73920999937324.828  0.079695329  0.169697054  0.095996   589.95
580  70089000048568.773  0.340741887  0.844575122  0.140351   396.13
581  74101000023211.078  0.538313699  0.811429069  0.099389   530.75
582  70167000064010.938  0.948809449  0.395368318  0.100506   416.88
583  72537999975243.266  0.292541600  0.482331356  0.105747   398.62
584  62058999969378.297  0.464393298  0.961570773  0.145103   526.71
585  66962999971102.812  0.948488919  0.288427492  0.067664   525.56
586  75257000021896.219  0.602542217  0.506391505  0.125773   402.21
587  68195999985497.672  0.122099814  0.535083880  0.100327   505.69
588  73853000070725.672  0.798369189  0.173303376  0.122094   519.08
589  54214999986332.984  0.183786521  0.140553948  0.081429   497.22
590  69295999938447.125  0.419165289  0.424672920  0.146670   397.07
591  73838999929137.078  0.956472178  0.427081544  0.085998   454.31
592  68246999933074.164  0.491804270  0.440543007  0.133650   336.05
593  64627999954412.789  0.564012293  1.010886203  0.135816   437.16
594  73435999972026.234  0.338777850  0.667456405  0.139421   490.87
595  72763999968544.734  0.567905250  0.938386657  0.138773   339.58
596  72205999995964.469  0.077968692  0.118348159  0.139301   527.68
597  67113000072634.367  0.037946425  0.445067040  0.098393   374.26
598  66096999962727.320  0.351131517  0.627045924  0.112870   356.65
599  73149999922296.250  0.778945350  0.327837009  0.030673   630.47
600  66064999950460.578  0.319979694  0.536824811  0.070401   420.34
601  70025999928536.586  0.821371598  0.268347584  0.140772   512.82
602  71555999935187.844  0.555832843  0.945100083  0.071289   481.17
603  75908999962960.141  0.715826966  0.412614405  0.142118   340.49
604  69967000014171.711  0.734125399  0.866432177  0.092992   397.05
605  63752999998163.211  0.599201342  0.605333400  0.104216   259.79
606  68450999981045.539  1.021347148  0.259340847  0.124614   611.88
607  69722999934811.539  0.135479124  0.022004413  0.094619   344.66
608  65165999988116.617  0.340706317  0.108115311  0.104199   411.81
609  73161999983282.844  0.858732029  0.891856895  0.107338   467.70
610  73161999983282.844  0.220220706  0.016894892  0.108493   369.07
611  72082999981018.172  0.957886121  0.274858744  0.134244   351.97
612  65323000034473.367  0.100812574  0.911122118  0.141560   543.72
613  70967000063271.641  0.633550469  0.365962226  0.068734   436.96
614  67809000038865.133  0.685624514  0.411133284  0.058594   350.87
615  65183999951960.117  0.488184300  0.171331014  0.100063   500.52
616  65485000022574.594  0.859657874  0.745740269  0.111396   445.72
617  70193999942309.109  0.853656088  0.485839659  0.081979   410.79
618  72375000044080.094  0.355875462  0.046953563  0.142179   412.55
619  73082000004767.656  0.387053134  0.369959117  0.132887   506.78
620  65829999986042.875  0.600531022  0.679983785  0.099027   411.24
621  65852000073606.672  0.186978118  0.239998410  0.088509   442.24
622  64467999964349.812  0.565697740  0.613222166  0.139281   436.55
623  66908999983846.578  0.258482075  0.195607095  0.113484   532.82
624  73889000010599.875  0.095337144  0.141437556  0.142112   479.08
625  64793000028483.375  0.068028728  0.822700946  0.085311   520.49
626  61073000037274.117  0.354192703  1.023324501  0.101629   406.54
627  70079999974177.773  0.012743068  0.377702131  0.147438   423.42
628  61122000064459.062  0.095504085  0.569487042  0.148907   275.21
629  70436000034943.109  0.776155772  0.110475380  0.114478   517.70
630  65566999985375.633  0.713978802  0.001202253  0.084061   420.27
631  67809999941134.352  1.005609217  0.172999252  0.129555   431.44
632  67268000075922.930  0.398403271  0.279368657  0.074594   435.99
633  65924999929342.281  0.254930994  0.809866196  0.122819   424.80
634  73730999966169.594  0.851672137  0.520452785  0.103721   590.08
635  68154000011326.305  0.029587066  0.374413197  0.132125   383.23
636  71174000001303.391  0.862686980  0.989302187  0.090434   363.07
637  66795999993955.094  0.903898916  0.331687101  0.124590   483.81
638  68312999997518.859  0.484831278  0.412593915  0.071280   383.18
639  62533999956249.891  0.888753141  0.591986727  0.115747   470.86
640  65764999931735.305  0.310599527  0.602081904  0.144597   405.32
641  98104999975024.750  0.816625437  0.015882357  0.097028   418.26
642  63223000038250.797  1.024914444  0.063455128  0.073503   348.14
643  67563999960950.555  1.014241756  0.420040886  0.148243   489.36
644  73063000072189.250  0.875143395  0.134317014  0.148207   400.93
645  67564999984261.836  0.418118074  0.740273950  0.142997   356.58
646  67367000046660.891  0.817983077  0.068338157  0.053719   405.53
647  67106999963727.562  0.200122629  1.019833878  0.139751   521.24
648  61516999990434.680  0.681127534  0.742313803  0.131278   494.57
649  47137999992800.922  0.919449154  0.488670182  0.119712   498.64
650  69038999970539.453  0.335500279  0.965314801  0.091746   381.62
651  70465999921140.062  0.109926439  0.643374160  0.125104   422.36
652  70931000054602.562  0.719165501  0.437150838  0.119400   402.35
653  69268999999707.367  0.398163149  0.276173378  0.137583   492.50
654  70039000047817.641  0.853062118  0.063115696  0.131641   418.81
655  61606000068798.625  0.699669004  0.391424887  0.089967   311.24
656  67501000034863.789  0.211684370  0.315253168  0.148435   325.88
657  46589000029634.109  0.802840007  0.847177967  0.081208   365.10
658  64195999943882.906  0.604210298  0.653187204  0.079978   409.31
659  62830000041095.594  0.883592045  0.146586382  0.145850   463.38
660  63721000037348.719  0.978114662  0.376247067  0.052813   299.21
661  70881999989378.422  0.063040996  1.005277937  0.093024   580.50
662  56988999951631.820  0.579979019  0.390897064  0.079338   385.58
663  61759999953401.438  0.609142249  0.489507521  0.118083   496.13
664  71865999988319.906  0.582599334  1.016870605  0.083505   379.38
665  62084999934749.094  0.446777812  0.148014026  0.090067   360.62
666  62380999936192.664  0.215483498  0.534895786  0.122925   248.78
667  71159999932511.406  0.189000919  0.976466163  0.095545   358.03
668  63848000029342.734  0.320033084  0.858192321  0.126901   304.20
669  62442999991980.180  0.537124641  0.958625059  0.108375   381.15
670  68122000004867.055  0.610746905  0.895505436  0.137578   339.71
671  67510000001737.953  0.182121913  0.032275047  0.147983   461.82
672  64723999968149.094  0.276031762  0.451308966  0.125981   378.87
673  63032999930325.289  1.021123100  0.529085515  0.147927   331.69
674  67055999924378.633  0.645750809  0.060332664  0.125108   507.71
675  64820000045344.422  0.110540306  0.359774946  0.126653   537.54
676  64777000033577.727  0.038729345  0.947195945  0.143469   527.99
677  64777000033577.727  0.998215846  0.523992819  0.141815   306.56
678  57393999948535.922  0.748514347  0.744618022  0.074028   378.82
679  67734999978053.508  0.694335488  0.188018386  0.079295   461.47
680  65478000062306.414  0.587844590  0.282400556  0.073073   365.25
681  69693999996138.891  0.374586194  0.198425959  0.120325   437.90
682  64055000069713.578  0.101796259  0.359590797  0.145726   285.07
683  64044000021941.250  1.027549978  0.249085851  0.141004   568.86
684  70409999948402.797  0.031451112  0.385158928  0.126433   455.50
685  64170999983366.680  0.112583737  0.621066339  0.137939   366.86
686  70306000028572.500  1.017735800  0.109861024  0.128495   493.15
687  65470000011758.922  0.187913754  0.153188404  0.147990   429.60
688  64109000055682.656  0.799747562  0.092515837  0.142445   471.36
689  70172000047750.883  0.583440618  0.083098843  0.123702   416.28
690  43325999962256.539  0.751055285  0.936397697  0.087875   349.95
691  63034999975353.391  0.715085724  0.199644321  0.076013   460.62
692  70103000058418.805  0.020198905  0.111142637  0.138102   505.70
693  69972999981651.977  0.190393029  0.831344846  0.147444   404.58
694  52210999957299.289  0.340442807  0.730112747  0.122876   388.43
695  62767000045165.938  0.054241325  0.097531233  0.142069   265.05
696  69583999948526.617  0.181805834  0.140276702  0.127008   460.29
697  67536000029494.508  0.595972239  1.018406687  0.141673   512.33
698  62676999995897.500  0.451613491  0.352736679  0.140105   464.41
699  56658999974592.102  0.746392184  0.421489143  0.083857   411.02
700  68501000077038.516  0.536039203  0.063649610  0.118887   548.10
701  64287999989911.141  0.750306940  0.102259940  0.116185   310.38
702  63844000011183.859  0.087612090  0.121904145  0.131336   394.05
703  63763999983924.125  0.098205157  0.498601873  0.147411   276.84
704  57154999988557.766  0.958668692  0.149548572  0.047219   339.35
705  55307000024110.055  0.979576864  0.734801383  0.093893   332.53
706  62803000029882.461  0.622370658  0.208661233  0.096062   452.39
707  55988000008964.484  1.024304800  0.172931446  0.108873   293.24
708  56129999971608.672  0.033032084  0.636103467  0.102635   448.62
709  64232999970973.836  0.958370974  0.266598904  0.107686   287.76
710  37048999973657.539  0.237643088  0.129025245  0.105181   409.20
711  65892000036868.289  0.209666229  0.252514184  0.135200   427.15
712  63314999969371.547  0.171342184  0.108846656  0.126421   451.47
713  59577999986024.680  0.063379223  0.898686316  0.014832   451.28
714  62157999981518.820  0.048907721  0.479734742  0.100522   532.67
715  65810000030307.156  0.393752213  0.301339944  0.136475   464.15
716  40684000033701.641  0.088494267  0.708052379  0.124710   344.66
717  64203999989332.617  0.689751782  0.631843398  0.119000   462.58
718  59831000056570.438  0.090822152  0.303614614  0.128199   470.27
719  65655999937232.258  1.011033456  0.676038590  0.141891   524.26
720  64367999966328.195  0.098644718  0.751598204  0.103888   483.72
721  64724999984066.844  0.345770355  0.307698161  0.103345   423.76
722  64949000035822.141  0.063689717  0.443294990  0.006758   389.46
723  62625000017981.445  0.677790237  0.323277319  0.089409   283.31
724  63190999978871.328  0.135485581  0.361094677  0.130629   352.96
725  58844999974903.836  0.543695579  0.247550886  0.145629   494.20
726  65693999976989.680  0.932520221  0.315727374  0.144026   371.16
727  62287999946347.219  0.473586279  0.365581622  0.121852   397.77
728  62244999960463.250  1.014410023  0.224862182  0.099986   427.98
729  63480999931754.883  0.365416793  0.554004017  0.097886   359.50
730  63029000030645.828  0.920395210  0.627388672  0.115236   491.37
731  63223000038250.797  0.179068792  0.103694723  0.147656   394.55
732  54398000038106.180  0.048037343  0.097627522  0.142590   387.91
733  58367000050779.727  0.071721810  0.730089709  0.136826   444.70
734  61399999980041.805  0.498635453  0.379926954  0.131534   351.98
735  62760000012297.844  0.478633526  0.137515975  0.101585   390.99
736  58688000046768.688  0.753926247  0.011842268  0.083230   356.05
737  59645000011037.969  0.449354459  0.964593003  0.146304   379.24
738  65217999934775.508  0.719984253  0.567718692  0.148877   329.84
739  64742999931361.242  0.605354361  0.282653193  0.119564   435.66
740  60500000048413.234  0.553363254  0.631848215  0.068429   507.49
741  56097999985670.172  0.811333686  0.451017688  0.081309   415.65
742  63020999976960.391  0.925286408  0.850239100  0.148686   259.74
743  60866000046607.750  0.278275994  0.167521693  0.113500   280.40
744  61877000068931.578  0.276347388  0.972384973  0.137849   393.04
745  62437000039903.375  0.963676007  0.400279221  0.119541   329.37
746  63460999955493.672  0.794428514  0.040692386  0.116747   293.85
747  58274999974154.500  0.558718500  0.443493731  0.074193   442.09
748  60809000066194.484  0.759350451  0.018687083  0.084567   372.17
749  64546000053570.133  0.238444038  0.526247260  0.123511   485.80
750  60788999979101.773  0.134469695  0.345384323  0.126606   384.14
751  60806999943429.336  0.522871026  0.744263999  0.107942   411.30
752  56583999990307.781  0.796699938  0.991839530  0.142366   525.04
753  63822999948766.750  0.292240496  0.139861017  0.077253   384.70
754  64558000070551.938  0.800268508  0.466549949  0.085397   264.28
755  60803999952636.414  0.932222486  0.406547850  0.083123   383.78
756  53968000019245.617  0.122911235  0.259890521  0.100458   359.97
757  36438000041430.062  0.749562295  0.803662458  0.111174   574.80
758  63482000037537.828  0.188813925  0.117230380  0.078906   599.57
759  63572000041022.328  0.819215384  0.296795194  0.054814   395.52
760  63179000059454.766  0.441858689  0.286434274  0.132662   460.75
761  61047000069671.805  0.742330681  0.550442306  0.100226   400.10
762  62283999995597.234  0.007616460  0.614898013  0.111235   448.19
763  58532000010115.469  0.281067875  0.972608881  0.139322   466.12
764  61794000067008.773  0.457008757  0.833423237  0.119570   319.37
765  54391000054602.836  0.397643722  0.537179183  0.094908   382.56
766  61732000069003.750  0.094661929  0.965130913  0.125398   481.89
767  62112000041722.812  0.326948270  0.171463066  0.128370   497.06
768  61287999953201.766  0.706772075  0.558598561  0.136231   560.90
769  59696000041682.703  0.037530740  0.411887720  0.071251   430.89
770  61075999940076.805  0.938100929  0.840587150  0.122119   395.93
771  60018999972480.102  0.078097183  0.067771816  0.133837   376.34
772  42833999966245.367  0.821639803  0.349224030  0.072465   407.93
773  62750999981862.523  0.985763654  1.023265736  0.104548   350.18
774  62310999985790.156  0.825893450  0.255640226  0.107648   372.41
775  53904999953337.719  0.095538904  0.508319326  0.099898   439.71
776  57202000046191.328  0.178803152  0.055664711  0.147030   340.19
777  58855999995332.266  0.612130776  0.645148549  0.063108   359.57
778  54627000046599.961  0.274669498  0.169902986  0.113936   284.13
779  59160999962076.117  0.722408899  0.738885034  0.079583   423.63
780  63126000002208.211  0.507746945  0.281808418  0.121841   405.45
781  60003999946938.242  0.034158607  0.634041884  0.104562   282.04
782  62922999935987.727  0.811443520  0.115840312  0.092941   490.69
783  63658000017098.773  0.577359838  1.013196164  0.107056   501.29
784  59848999958728.492  0.244478252  0.026345448  0.146685   418.26
785  58223999967534.648  0.227701711  0.512793669  0.082436   449.15
786  59014999937465.367  0.621456908  0.842799442  0.083624   373.79
787  59014999937465.367  0.058600774  0.034318322  0.085890   548.53
788  57381999982496.680  0.319268804  0.387993098  0.088415   363.89
789  60737000016707.492  0.862512831  0.929314121  0.119293   441.97
790  56804000032358.000  0.695659878  0.565391121  0.113027   505.24
791  58775000027475.984  0.454900243  0.846425660  0.078159   425.95
792  59336999974993.258  0.501244284  0.969399954  0.088742   466.22
793  58302999986700.625  0.450828075  0.371950363  0.143447   439.06
794  53639999977822.211  0.615657057  0.172367652  0.097996   386.37
795  58157000058474.195  0.024428239  0.773150717  0.140111   466.06
796  61601999942451.453  0.695529153  0.124162775  0.084951   288.75
797  56043999948403.109  0.402490745  0.062802828  0.143583   454.73
798  62314000005630.242  0.833563701  0.605901173  0.140379   452.03
799  57373999989878.188  0.864676533  0.393428874  0.082752   429.67
800  60167000058330.547  0.096253826  0.542371991  0.135021   563.95
801  51906999968650.891  0.222290579  0.275875259  0.133418   363.83
802  41433000001325.180  0.338494426  0.414899094  0.085987   449.74
803  51094000040060.266  0.116495788  1.024925003  0.132871   300.45
804  51294999982047.352  0.851790575  0.319199148  0.138247   540.66
805  52346000020194.133  1.010956348  0.331674988  0.063953   298.49
806  55188000048077.219  0.217818627  0.066130613  0.139812   440.33
807  47552000027979.391  0.011455119  0.052728264  0.126330   469.72
808  58935000017982.352  0.242720024  0.506379427  0.084353   418.32
809  59028000053421.391  0.223947682  0.185114996  0.124268   471.10
810  50978000004533.859  1.027973395  0.422743982  0.137913   469.77
811  49081999988015.383  0.341179615  0.645820186  0.116915   469.88
812  43958999966723.250  0.349837042  0.869725038  0.081764   251.84
813  37292000038743.172  0.928482542  0.765064345  0.140395   427.37
814  49585000049159.781  0.676995886  0.169368531  0.147085   251.15
815  21961000002855.422  0.227680767  0.473562298  0.087029   216.69
816  57164000058983.328  0.359310654  0.001735992  0.129885   464.18
817  58113999992405.258  1.013872810  0.333646669  0.102147   411.41
818  49129999984748.195  0.649103203  0.597562880  0.061843   506.33
819  52262999943121.375  0.345133467  0.387462151  0.144753   489.74
820  41695999996880.672  0.360835548  0.381427536  0.145044   392.32
821  30277000011048.656  0.201435116  0.544841684  0.073421   280.20
822  53730999950708.930  1.037816180  0.149767611  0.084311   395.03
823  56481999938711.570  0.959384120  0.273893647  0.113530   446.76
824  59892000011894.703  0.962156959  0.189647895  0.075468   556.57
825  56371999966704.625  0.132685654  0.666285149  0.145569   305.85
826  54673999945031.578  0.281430834  0.655033273  0.125589   487.43
827  58535999996585.133  0.698970698  0.019575578  0.128242   526.41
828  56102000019452.930  0.956372013  0.192831550  0.080548   311.12
829  59217000032401.852  0.603297787  0.757778433  0.103513   419.90
830  49414000012019.039  0.230764711  0.807917100  0.105694   334.37
831  43098000018166.055  0.538542721  0.455014213  0.073169   379.71
832  37303999961653.203  0.818307690  0.225475491  0.053302   224.35
833  58551999979759.781  0.275621470  0.004261047  0.127695   457.14
834  56698999959438.242  0.431453804  0.352307101  0.146759   414.61
835  48755999958008.805  0.039279926  0.239437200  0.081569   388.94
836  59923000018927.078  0.156834170  0.197134485  0.097426   351.99
837  48832999944577.812  0.835435357  0.333011701  0.079928   328.95
838  53291000023612.688  0.301310361  0.029539802  0.129044   415.46
839  41234000038882.055  0.203076860  0.031913206  0.137117   446.03
840  49760999956682.141  0.680829152  0.657435754  0.101790   536.16
841  45622999949478.266  0.551359180  0.060709096  0.122152   394.63
842  38523999983309.383  0.536001626  1.031183946  0.134801   407.36
843  57651000018475.766  0.159879752  1.041133300  0.137982   508.61
844  50320999999430.859  0.188396983  0.327173645  0.122343   372.57
845  56768000024101.734  0.829403761  0.443917811  0.085242   420.95
846  51021999950659.188  0.213059114  0.261927669  0.096253   340.68
847  34858000034860.355  0.862312607  0.254489600  0.053848   312.85
848  54671000032003.242  0.454264594  0.835851339  0.132901   393.57
849  60213000047733.297  0.473684890  0.375726470  0.104368   463.43
850  59816999988312.867  0.225589408  0.560049558  0.125583   420.25
851  53130999997745.211  0.888028882  0.996767554  0.120677   403.90
852  57258999998107.188  0.996097679  0.411362778  0.142590   341.43
853  46973999951504.938  0.134524987  0.971550845  0.122117   432.37
854  56512000057064.992  0.537988073  0.831242395  0.144814   296.65
855  50455000056958.383  0.519506904  0.621196209  0.110044   314.82
856  46224000053204.391  0.530764015  0.387283831  0.146401   420.91
857  49631000028161.672  0.411078917  0.947976316  0.076899   543.68
858  51980999986228.320  0.559480354  0.680021763  0.137896   482.09
859  46646000005892.781  0.182067267  0.383980289  0.125350   281.67
860  35478999963750.328  0.184363475  0.106355164  0.148227   385.86
861  34564999982613.688  0.740958590  0.230141786  0.127595   272.49
862  32255999968106.633  0.915562707  0.508539220  0.049174   314.91
863  56539000013593.438  0.713813135  0.351791985  0.136146   399.14
864  54950000030428.680  0.142131149  0.734717153  0.090636   404.06
865  56013999992618.031  0.735110184  0.703447066  0.142932   251.34
866  54780000010350.359  0.767446736  0.204595593  0.107913   352.25
867  50014999983733.695  0.189097122  0.374678749  0.095010   384.25
868  52733750005003.344  0.410429410  0.062703851  0.025631   440.66
869  55813000016546.477  0.226934446  0.535169925  0.121513   411.12
870  53022999983466.945  0.228944804  0.529181403  0.121574   548.44
871  50676999952052.281  0.270357139  0.706031270  0.133482   401.66
872  55861999938604.258  0.216585307  0.324808706  0.104678   331.59
873  46032999993115.875  0.507286614  0.767242341  0.140755   471.53
874  46108999951610.914  0.645148112  0.221530645  0.127311   326.75
875  51230999983425.211  0.409531124  0.796099929  0.127303   370.40
876  47596000016178.641  0.114533637  1.009741005  0.095089   359.46
877  48000999990821.219  0.858215220  0.502812969  0.147278   416.46
878  33556000021284.773  0.123010596  0.197723883  0.148713   251.04
879  59121999985958.500  0.288428539  0.121602011  0.141344   331.29
880  46042000051779.516  0.421564506  0.312561294  0.089048   426.87
881  41339999972274.375  0.604181430  0.816630080  0.091526   517.11
882  41339999972274.375  0.091580742  0.102989052  0.091664   307.36
883  52434999958906.141  0.721623518  0.617880746  0.106900   337.84
884  50480999947828.164  0.517819641  0.532743917  0.136452   371.84
885  48042000012078.188  0.959897090  0.199608856  0.109752   269.96
886  47741999951111.500  0.447843248  0.401951788  0.142279   372.76
887  46889000037251.227  0.305091739  0.157804450  0.107036   434.93
888  46466999947942.172  0.142548737  0.703876958  0.137885   456.11
889  46018000025445.133  0.525206713  0.293703780  0.148504   249.25
890  45113000051784.461  0.881327742  0.074714090  0.053323   496.11
891  44594000049778.492  0.057015927  0.104566480  0.133659   470.53
892  33646000031752.938  0.903542991  0.215509870  0.148735   276.17
893  41897999959031.500  0.148009663  0.711385592  0.117646   323.78
894  37858999964057.266  0.045647847  0.102719259  0.142469   389.43
895  38750999973477.148  0.139868470  0.408333968  0.092503   279.88
896  35838999981064.195  0.292720252  0.841926952  0.101070   328.59
897  30969999974557.184  0.615357070  1.024986404  0.065998   449.95
898  31866999973438.652  0.194627075  0.770578136  0.074200   307.22
899  57510999977983.922  0.993123219  0.086307596  0.145377   412.25
900  52537999978288.555  0.843829221  0.290807441  0.092836   565.94
