# halo-id  galaxy-id  within-r200?
 148  380484  0
 148  155549  0
 148  253960  0
 148  162474  0
 148  147125  0
 148  142569  0
 148  347215  0
 148  189107  0
 148  334520  0
 148  142120  0
 148  494231  0
 148  365916  0
 148  305368  0
 148  302782  0
 148  370043  0
 148   31859  0
 148  199808  0
 148  321304  0
 148   26883  0
 148  198244  0
 148   19100  0
 148  485088  0
 148   95209  0
 148  273008  0
 148  134540  0
 148  314471  0
 148  237827  0
 148   87123  0
 148   76149  0
 148  499131  0
 148  364710  0
 148  166209  0
 148  228104  0
 148    7011  0
 148   75643  0
 148  362017  0
 148  196575  0
 148  375811  0
 148   51707  0
 148   44667  0
 148  457976  0
 148  410252  0
 148   42021  0
 148  185846  0
 148  177321  0
 148  304105  0
 148  449295  0
 148   19639  0
 148  372408  0
 148  452064  0
 148  473259  0
 148  210435  0
 148  205594  0
 148  491516  0
 148  375486  0
 148   26920  0
 148   28257  0
 148   70377  0
 148  424172  0
 148  497492  0
 148  170023  0
 148   88796  0
 148  185477  0
 148   86523  0
 148  398737  0
 148  465958  0
 148  269699  0
 148  499231  0
 148  434884  0
 148  484782  0
 148  482654  0
 148  108793  0
 148   38369  0
 148  328199  0
 148  425658  0
 148  238620  0
 148  452824  0
 148   62932  0
 148  459338  0
 148  277505  0
 148  164455  0
 148  470564  0
 148  421968  0
 148   62104  0
 148  145639  0
 148  408189  0
 148  497581  0
 148  455727  0
 148  164575  0
 148  126950  0
 148  209437  0
 148  214318  0
 148  435822  0
 148  217548  0
 148  378011  0
 148  126902  0
 148  179940  0
 148  112900  0
 148  130124  0
 148  229326  0
 148  201596  0
 148  144349  0
 148  329435  0
 148  195032  0
 148  341403  0
 148  156722  0
 148   81081  0
 148  351569  0
 148  496368  0
 148   77119  0
 148  334687  0
 148   42049  0
 148  307674  0
 148  202280  0
 148  435491  0
 148  206993  0
 148  469031  0
 148  454764  0
 148  336180  0
 148  219250  0
 148   82621  0
 148  212528  0
 148  199695  0
 148   75360  0
 148  263743  0
 148  222117  0
 148  495206  0
 148  278370  0
 148  439869  0
 148   85629  0
 148  103237  0
 148  203677  0
 148  136022  0
 148  417222  0
 148  441631  0
 148  373257  0
 148  133171  0
 148  123007  0
 148  338316  0
 148  248710  0
 148  362385  0
 148   88080  0
 148  217824  0
 148  347569  0
 148  154911  0
 148  108368  0
 148  241918  0
 148  441910  0
 148  371908  0
 148   31079  0
 148  332064  0
 148  187535  0
 148  198916  0
 148  183749  0
 148  274872  0
 149  153080  1
 149  190791  1
 149   24764  1
 149  486940  1
 149  377801  1
 149  235285  1
 149  465586  1
 149  182651  1
 149  144292  1
 149    9796  1
 149  211724  1
 149  174555  1
 149  258304  1
 149  275239  1
 149  324604  1
 149  422376  1
 149   13560  1
 149   53860  1
 149  222302  1
 149  199032  1
 149  398899  1
 149  316051  1
 149   47448  1
 149  283448  1
 149  379599  1
 149  362368  1
 149    4013  1
 149  195068  1
 149  419721  1
 149  320392  1
 149  115542  1
 149  220237  1
 149  357420  1
 149   79496  1
 149  421675  1
 149  406553  1
 149  422827  1
 149  266349  1
 149  149538  1
 149  461188  1
 149    4010  1
 149   50513  1
 149   28386  1
 149  303576  1
 149  118903  1
 149  116382  0
 149  337149  0
 149  421905  0
 149  467933  0
 149  425667  0
 149  447536  1
 149   26224  0
 149  204771  0
 149  200305  0
 149   60986  0
 149  172983  0
 149  244202  0
 149  410608  0
 149  447915  0
 149  150266  0
 149  255678  0
 149  101919  0
 149  270172  0
 149  422702  0
 149  482346  0
 149  352798  0
 149  435279  0
 149  204131  0
 149  481254  0
 149  427442  0
 149  185475  0
 149   12039  0
 149  255366  0
 149  164121  0
 149  275330  0
 149   68056  0
 149  296719  0
 149   63216  0
 149  209663  0
 149  438533  0
 149   64353  0
 149  109086  0
 149  344513  0
 149   11650  0
 149   90216  0
 149  499301  0
 149  165621  0
 149  435175  0
 149  161347  0
 149  322362  0
 149   42596  0
 149  163459  0
 149  319078  0
 149  115177  0
 149  211611  0
 149  270563  0
 149  142651  0
 149  149508  0
 149  343490  0
 149  340367  0
 149  225703  0
 149   80588  0
 149  191464  0
 149   13857  0
 149  102287  0
 149  199180  0
 149  208579  0
 149  285752  0
 149  345633  0
 149  490747  0
 149  458389  0
 149  307325  0
 149  425241  0
 149   82466  0
 149  292195  0
 149  222312  0
 149  316745  0
 149  353838  0
 149  378992  0
 149  163802  0
 149  118856  0
 149  487450  0
 149  458151  0
 149  310064  0
 149   21506  0
 149  166620  0
 149   54816  0
 149  342912  0
 149  231701  0
 149  180820  0
 149  170682  0
 149  353245  0
 149   70479  0
 149  487916  0
 149  252594  0
 149  366518  0
 149  126847  0
 149  237238  0
 149   62266  0
 149  328986  0
 149   42727  0
 149   63617  0
 149  202657  0
 149  181369  0
 149  208470  0
 149  474618  0
 149  449146  0
 149  255244  0
 149  138508  0
 149  255471  0
 149   75811  0
 149  152063  0
 149  292662  0
 149  348850  0
 149    3835  0
 149   41548  0
 149   63094  0
 149  416852  0
 149  282333  0
 149  292210  0
 149  184723  0
 149  271757  0
 149  360273  0
 149  127534  0
 149  240173  0
 149   29391  0
 149   11328  0
 149   63250  0
 149   81158  0
 149  482639  0
 149  256268  0
 149   72549  0
 149  453892  0
 149  315986  0
 149  129101  0
 149   93155  0
 149  342736  0
 149  464128  0
 149  355293  0
 149  319749  0
 149  461116  0
 149   51980  0
 149   68499  0
 149    5105  0
 149  206198  0
 149  127800  0
 149  409880  0
 149  200684  0
 149  319741  0
 149  381093  0
 149  474167  0
 149  329290  0
 149  313826  0
 149   82594  0
 149   32062  0
 149   27558  0
 149  182132  0
 149  190313  0
 149  126116  0
 149  462785  0
 149  281634  0
 149  349849  0
 149  111936  0
 149  293686  0
 149  347900  0
 149  262694  0
 149  334475  0
 149  100564  0
 149  435215  0
 149  127729  0
 149  310841  0
 149   77141  0
 149  230992  0
 149  100196  0
 149  340939  0
 149  431873  0
 149  223991  0
 149  431260  0
 149  102690  0
 149  424901  0
 149  415336  0
 150  257248  1
 150    2813  1
 150    9335  1
 150  322240  1
 150   81406  1
 150   75369  1
 150  349207  1
 150   34525  1
 150  454487  1
 150  299662  1
 150  495651  1
 150  258024  1
 150  138034  1
 150  203052  1
 150  463352  1
 150  383758  1
 150  138939  1
 150   49376  1
 150  401285  1
 150  318777  1
 150  160475  1
 150  186698  1
 150  180964  1
 150  289776  1
 150  245199  1
 150   13969  1
 150     336  1
 150  398792  1
 150   30474  1
 150  426971  1
 150  241778  1
 150  114540  1
 150  224502  1
 150  207265  1
 150  179261  1
 150   39035  0
 150  172890  1
 150   37538  0
 150  482779  0
 150  266447  1
 150  268648  0
 150  258490  1
 150   41900  1
 150  195899  1
 150  318016  0
 150  343763  0
 150   60716  0
 150  475836  0
 150   91499  0
 150  133344  0
 150  187455  0
 150  125908  0
 150  347494  0
 150  313842  0
 150  186808  0
 150   46710  0
 150  106797  0
 150  492561  0
 150   83265  0
 150  263794  0
 150  479954  0
 150   66301  0
 150  236850  0
 150  217303  0
 150  314859  0
 150  311083  0
 150  341824  0
 150  435446  0
 150  462012  0
 150  466505  0
 150   30223  0
 150   69892  0
 150   13785  0
 150   81389  0
 150    8634  0
 150  262886  0
 150  226902  0
 150  269545  0
 150  376995  0
 150  446922  0
 150  124614  0
 150  320266  0
 150  390182  0
 150  124628  0
 150  115232  0
 150  263151  0
 150  352877  0
 150  100477  0
 150   65798  0
 150  459466  0
 150  162172  0
 150  327079  0
 150  385850  0
 150  388404  0
 150  386195  0
 150  276400  0
 150  230005  0
 150  420635  0
 150  492004  0
 150  287328  0
 150  231684  0
 150  330492  0
 150  418645  0
 150  345269  0
 150  429691  0
 150  111507  0
 150  213849  0
 150  473470  0
 150  417823  0
 150  351340  0
 150  105236  0
 150  201807  0
 150  385759  0
 150  359723  0
 150  396762  0
 150   35885  0
 150  276016  0
 150  201696  0
 150  269204  0
 150  396930  0
 150  240156  0
 150  403016  0
 150  315846  0
 150  406256  0
 150   66567  0
 150  261437  0
 150  310511  0
 150  319011  0
 150   23322  0
 150   80581  0
 150  173424  0
 150  100379  0
 150  318613  0
 150   26533  0
 150  473271  0
 150  410937  0
 150  368701  0
 150  207218  0
 150  163206  0
 150  467161  0
 150  421635  0
 150  370601  0
 150  373082  0
 150  323182  0
 150  428819  0
 150   23506  0
 150  479655  0
 150  342255  0
 150  460188  0
 150  400062  0
 150  410180  0
 150   44155  0
 150  131756  0
 150  220581  0
 150  484019  0
 150  487481  0
 150  135456  0
 150   49380  0
 150  310093  0
 150  409464  0
 150  327585  0
 150   41785  0
 150   11628  0
 150  385861  0
 150   81765  0
 150  357955  0
 150  207056  0
 150  154266  0
 150  267958  0
 150  371957  0
 150  355389  0
 150  298014  0
 150   76047  0
 150  114288  0
 150   83245  0
 150  236699  0
 150  250561  0
 150  102003  0
 150  218893  0
 150  325724  0
 150  327745  0
 150  318924  0
 150  191245  0
 150  264849  0
 150   11585  0
 150  138415  0
 150  320118  0
 150  384581  0
 150  106475  0
 150  480611  0
 150  285642  0
 150  142850  0
 150  263195  0
 150  387747  0
 150   80843  0
 150  415852  0
 150  270579  0
 150  378340  0
 150   24774  0
 150   10269  0
 150  323248  0
 150  156879  0
 150  363498  0
 150   43204  0
 150   26637  0
 150  259578  0
 150  467918  0
 150  444620  0
 150  389143  0
 150  429810  0
 150  367044  0
 150  115921  0
 150  243650  0
 150  462118  0
 150  352863  0
 150   56974  0
 150  240989  0
 150  450158  0
 150  489821  0
 150  178941  0
 150  258289  0
 150  392097  0
 150  381141  0
 150  351866  0
 150   68957  0
 150  240459  0
 150  126542  0
 150  303412  0
 150  301184  0
 150  124235  0
 150  495067  0
 150  163295  0
 150   71813  0
 150  247940  0
 150  484693  0
 150  351136  0
 150  207717  0
 150  469068  0
 150  314115  0
 150  477136  0
 150   11905  0
 150    2170  0
 150  100901  0
 150  459896  0
 150  284496  0
 150  148031  0
 150   66661  0
 150  264672  0
 150  315838  0
 150  469695  0
 151  333761  1
 151  153168  1
 151    3024  1
 151   10672  1
 151  309080  1
 151   95376  1
 151  491873  1
 151  285938  1
 151  222226  1
 151  105182  1
 151  211997  1
 151  239657  1
 151   79251  1
 151  331389  1
 151  466195  1
 151  103676  1
 151  278224  1
 151  122527  1
 151   18097  1
 151  334953  1
 151  152264  1
 151  110980  1
 151  325658  1
 151  449563  1
 151  257410  1
 151  199644  1
 151  453638  1
 151  253621  1
 151   21376  1
 151  288243  1
 151  178371  1
 151   34482  1
 151  471414  1
 151  332330  1
 151   93292  1
 151  127765  1
 151  161206  1
 151  396227  1
 151  286475  1
 151   14832  1
 151  185386  1
 151  107553  1
 151  371898  1
 151   99399  1
 151   83848  1
 151  348124  1
 151  188913  1
 151  490954  1
 151  473242  1
 151  189329  0
 151  129977  1
 151   93575  1
 151  338338  1
 151  129962  1
 151  433218  1
 151  177499  0
 151   78148  1
 151  176719  1
 151   82733  0
 151  250337  0
 151   84714  0
 151   31368  0
 151  315844  0
 151  415095  0
 151  157871  0
 151  474743  0
 151   62800  0
 151  296582  0
 151   90646  0
 151   53957  0
 151  416504  0
 151  209234  0
 151  135566  0
 151  217032  0
 151  141764  0
 151  192515  0
 151  245231  0
 151  410226  0
 151   75573  0
 151  375361  0
 151   19485  0
 151  219514  0
 151  395886  0
 151  152916  0
 151  147233  0
 151  412732  0
 151  402854  0
 151   19801  0
 151  282351  0
 151  457597  0
 151  497569  0
 151  220142  0
 151   81938  0
 151    7933  0
 151  236484  0
 151  344954  0
 151   32161  0
 151  454877  0
 151  286761  0
 151    5818  0
 151  412237  0
 151  333560  0
 151  450509  0
 151  358098  0
 151  404956  0
 151  242335  0
 151  200779  0
 151  295891  0
 151  304287  0
 151  264682  0
 151  442269  0
 151  371842  0
 151  219629  0
 151  387437  0
 151   85107  0
 151   49562  0
 151  242427  0
 151  173063  0
 151  100714  0
 151  429341  0
 151  416783  0
 151   98119  0
 151  409923  0
 151  469667  0
 151  130878  0
 151  127496  0
 151  133475  0
 151  362750  0
 151   90130  0
 151  343498  0
 151  335936  0
 151  391674  0
 151    7526  0
 151   93557  0
 151  285489  0
 151  309191  0
 151  447985  0
 151  442510  0
 151  364516  0
 151  402390  0
 151   87824  0
 151  309794  0
 151  366977  0
 151  467950  0
 151  172596  0
 151  203196  0
 152  156777  1
 152   32743  1
 152  346598  1
 152  460487  1
 152  387494  1
 152  368802  1
 152   84360  1
 152  412159  1
 152  411990  1
 152   84663  1
 152  341737  1
 152   30555  1
 152  104084  1
 152  402815  1
 152  120566  1
 152  366939  1
 152   76875  1
 152  239433  1
 152  244330  1
 152  310550  1
 152  231991  1
 152  370691  1
 152  477951  1
 152  270920  1
 152  420697  1
 152  433561  1
 152  169092  1
 152  436471  1
 152  356333  1
 152  161558  1
 152  475240  1
 152  131726  1
 152  328503  1
 152  238448  1
 152  314943  1
 152   52712  1
 152  376287  1
 152  206905  1
 152  208125  1
 152  417118  1
 152  142582  1
 152  262583  1
 152  178169  0
 152  105068  1
 152  166697  0
 152  144900  1
 152   22130  0
 152  224423  0
 152  266445  0
 152   80936  0
 152  208933  0
 152  298092  0
 152  284320  0
 152  324875  0
 152  392591  0
 152   82573  0
 152  205524  0
 152   35781  0
 152   60670  0
 152  119815  0
 152  193529  0
 152  376581  0
 152  356356  0
 152   40542  0
 152  392785  0
 152   94703  0
 152  202670  0
 152  134015  0
 152   28127  0
 152   70798  0
 152  442638  0
 152  369155  0
 152  246765  0
 152  111493  0
 152   70652  0
 152  177773  0
 152  339800  0
 152  452431  0
 152   98004  0
 152  282839  0
 152  412459  0
 152  256044  0
 152  495098  0
 152  360837  0
 152  404996  0
 152   70511  0
 152    7265  0
 152  158250  0
 152  381952  0
 152   73387  0
 152  412949  0
 152  158233  0
 152   35724  0
 152  416130  0
 152  489036  0
 152  240681  0
 152   71411  0
 152  468753  0
 152  185766  0
 152  359083  0
 152  440686  0
 152  189396  0
 152   32117  0
 152  138375  0
 152   42562  0
 152  211922  0
 152  370996  0
 152   21579  0
 152  161724  0
 152  291392  0
 152   62618  0
 152   88374  0
 152  243142  0
 152  375410  0
 152  467336  0
 152  483363  0
 152  435690  0
 152  201107  0
 152  492646  0
 152  119436  0
 152  368284  0
 152   18647  0
 152  124634  0
 152  447424  0
 152  408806  0
 152  477515  0
 152  319563  0
 152  398573  0
 152  354228  0
 152  136029  0
 152   96694  0
 152  380250  0
 152  401869  0
 152    3850  0
 152  152573  0
 152  452154  0
 152  175934  0
 152  472878  0
 152   23556  0
 152  215707  0
 152  288438  0
 152  434872  0
 152  230617  0
 152  371436  0
 152  323822  0
 152  176486  0
 152   85187  0
 152  443056  0
 152  258489  0
 152   17943  0
 152  379185  0
 152   70458  0
 152  174166  0
 152  304467  0
 152  291560  0
 152  400339  0
 152  277380  0
 152   93527  0
 152  129839  0
 152  448651  0
 152  100841  0
 152  138890  0
 152  404992  0
 152  488844  0
 152  215485  0
 152  240669  0
 152  251361  0
 152  248203  0
 152  333531  0
 152   94956  0
 152  436960  0
 152  202699  0
 152  280432  0
 152   51318  0
 152  271260  0
 152  321363  0
 152  185087  0
 152  417537  0
 152  279378  0
 152   96955  0
 152  334340  0
 152   39064  0
 152  235743  0
 152  334732  0
 152  452010  0
 152  133838  0
 152  226313  0
 152  431597  0
 152  307696  0
 152  397305  0
 152  128092  0
 152  389675  0
 152   62784  0
 152   14348  0
 152  333374  0
 152   32014  0
 152  429363  0
 152  284497  0
 152   34517  0
 152  435231  0
 152  233752  0
 152  131465  0
 152  300772  0
 152  105257  0
 152  186414  0
 152  448477  0
 152  341876  0
 152  186908  0
 152  336359  0
 152   90104  0
 152  346534  0
 152  487236  0
 152   67385  0
 152  456369  0
 153  438534  1
 153  458230  1
 153  193906  1
 153  192300  1
 153   52865  1
 153  293117  1
 153  445085  1
 153  124909  1
 153  284841  1
 153  300686  1
 153  144706  1
 153  378901  1
 153    5293  1
 153    6785  1
 153  363863  1
 153  366657  1
 153  102051  1
 153   63993  1
 153   52979  1
 153  244494  1
 153  361981  1
 153  341674  1
 153  242718  1
 153   43951  1
 153  394745  1
 153  309369  1
 153   17597  1
 153  213745  1
 153  227635  1
 153  189714  1
 153  114888  1
 153   70655  1
 153  423656  1
 153   67706  1
 153  433783  1
 153  204001  1
 153  380035  1
 153  181671  1
 153  372867  1
 153  300336  1
 153   80072  0
 153  198919  0
 153  484392  0
 153  201556  0
 153  213423  0
 153   56697  0
 153  148626  0
 153  174639  0
 153  471158  0
 153  293761  0
 153  233794  0
 153   57626  0
 153  327937  0
 153  370171  0
 153   24255  0
 153  270225  0
 153  465617  0
 153  496871  0
 153  374836  0
 153  457617  0
 153  142757  0
 153  282723  0
 153   91330  0
 153   87474  0
 153  497640  0
 153  172437  0
 153   48974  0
 153  327109  0
 153  123895  0
 153  260151  0
 153  221034  0
 153  410401  0
 153  107820  0
 153  148420  0
 153   39691  0
 153  323710  0
 153  131686  0
 153   61953  0
 153  322166  0
 153  188143  0
 153   65030  0
 153   97532  0
 153   97459  0
 153  197409  0
 153  126293  0
 153  457112  0
 153   98718  0
 153  217077  0
 153  255859  0
 153   50329  0
 153  229375  0
 153   36421  0
 153  479753  0
 153  288262  0
 153  153994  0
 153  374141  0
 153  413912  0
 153  252333  0
 153   12160  0
 153   70867  0
 153  285146  0
 153  484227  0
 153  252852  0
 153  188152  0
 153   12008  0
 153  126931  0
 153  251744  0
 153  402036  0
 153  259549  0
 154  115955  1
 154  471009  1
 154  404392  1
 154  204205  1
 154  493537  1
 154   73806  1
 154  417694  1
 154  162442  1
 154  137205  1
 154  447680  1
 154  455891  1
 154   67797  1
 154  439049  1
 154  410019  1
 154  134278  1
 154   40847  1
 154  451633  1
 154  467718  1
 154  380347  1
 154   45740  1
 154  326947  1
 154  411800  1
 154  491961  1
 154  427749  1
 154   46166  1
 154  111839  1
 154  358637  1
 154  449871  1
 154  465868  1
 154  346364  1
 154  146618  1
 154  235536  1
 154  182027  1
 154   63347  1
 154  151343  1
 154  321159  1
 154   34412  1
 154  499562  0
 154  485012  1
 154  234263  1
 154   31483  0
 154  131456  1
 154   74185  1
 154  393223  1
 154  289877  1
 154  259464  1
 154   34899  1
 154  418547  0
 154  328763  0
 154  347168  0
 154  320723  0
 154  283913  0
 154  286320  0
 154  326541  0
 154  277017  0
 154  311419  0
 154  166509  0
 154  193560  0
 154   65762  0
 154  482245  0
 154   86963  0
 154  341855  0
 154  218460  0
 154  235101  0
 154  487019  0
 154   60741  0
 154  428242  0
 154  179538  0
 154  373126  0
 154  427434  0
 154  353142  0
 154   40493  0
 154  396677  0
 154  363663  0
 154  305389  0
 154  174700  0
 154   11013  0
 154  468398  0
 154  111944  0
 154  273958  0
 154  140055  0
 154  168048  0
 154  267499  0
 154  461012  0
 154  473665  0
 154  246912  0
 154  226051  0
 154   16853  0
 154  175107  0
 154    3613  0
 155  325784  0
 155  232250  0
 155  186757  0
 155  458939  0
 155   31758  0
 155  377141  0
 155  299845  0
 155   46168  0
 155   77944  0
 155   81024  0
 155  119113  0
 155  441931  0
 155  322507  0
 155   83532  0
 155  264401  0
 155  153466  0
 155  319385  0
 155  124250  0
 155   28874  0
 155  302479  0
 155  343116  0
 155  211276  0
 155   21276  0
 155  107829  0
 155  149730  0
 155   66220  0
 155  432844  0
 155  343998  0
 155  458385  0
 155  276924  0
 155   73929  0
 155  286355  0
 155  188598  0
 155  354238  0
 155  205207  0
 155   99775  0
 155  241738  0
 155   40006  0
 155   60786  0
 155  262449  0
 155  490229  0
 155  257793  0
 155  208020  0
 155  215754  0
 155   51682  0
 155  389362  0
 155   72234  0
 155   86538  0
 155  474603  0
 155  302651  0
 155  193159  0
 155  390982  0
 155  317646  0
 155  139982  0
 155  460128  0
 155   96154  0
 155  314431  0
 155  391515  0
 155  333922  0
 155  298035  0
 155  267434  0
 155  242035  0
 155  427797  0
 155  163902  0
 155    9632  0
 155    9190  0
 155  400376  0
 155  105888  0
 155  166708  0
 155   11099  0
 155   82150  0
 155  200233  0
 155  493633  0
 155  393032  0
 155  334361  0
 155  350665  0
 155   44556  0
 155   24704  0
 155   51967  0
 155  496403  0
 155  429962  0
 155   33447  0
 155  221711  0
 155  220320  0
 155  312689  0
 155  182635  0
 155   42699  0
 155  427935  0
 155  212263  0
 155  206864  0
 155   27119  0
 155  481719  0
 155  301946  0
 155   82050  0
 155  267353  0
 155  440474  0
 155   90427  0
 155   82816  0
 155  191092  0
 155  488445  0
 155  370080  0
 155  150915  0
 155    5806  0
 155  318018  0
 155  460641  0
 155    1063  0
 155  306287  0
 155   56851  0
 155  363371  0
 155  430277  0
 155  389517  0
 155   85514  0
 155  423275  0
 155  180737  0
 155    6944  0
 155  475849  0
 155  343251  0
 155  143762  0
 155  456463  0
 155   18195  0
 155   26168  0
 155  272087  0
 155  357626  0
 155   27669  0
 155  316396  0
 155  354025  0
 155   19928  0
 155  438317  0
 155   95304  0
 155   67505  0
 155  456032  0
 155  262937  0
 155  485388  0
 155  324482  0
 155  440264  0
 155  176888  0
 155  491907  0
 155  172791  0
 155  434494  0
 155  468576  0
 155  431231  0
 155  211154  0
 155  344288  0
 155  485378  0
 155  282918  0
 155  344947  0
 155   75072  0
 155  239243  0
 155   32703  0
 155  209244  0
 155  476188  0
 155  122348  0
 155  245153  0
 155   76182  0
 155  148016  0
 155  210593  0
 155   78123  0
 155  288687  0
 155  424829  0
 155   70251  0
 155  327147  0
 155  185368  0
 155  273906  0
 155  128527  0
 155  390651  0
 155   70220  0
 155  367807  0
 155   36030  0
 155  266138  0
 155  237957  0
 155  371413  0
 155  160424  0
 155   89939  0
 155  454361  0
 155  423399  0
 155  300742  0
 155  244471  0
 155  493826  0
 155  332107  0
 155  129903  0
 155  409572  0
 155  175929  0
 155  493367  0
 155   34056  0
 155  488224  0
 155  404507  0
 155  187054  0
 155   45540  0
 155  250011  0
 155  301870  0
 155  445988  0
 155   25471  0
 155  242179  0
 156  119105  1
 156   73407  1
 156  336594  1
 156  207885  1
 156  348099  1
 156  493435  1
 156   61577  1
 156  246412  1
 156  407319  1
 156  147565  1
 156   36789  1
 156  372141  1
 156  336127  1
 156  218174  1
 156  194486  1
 156  250343  1
 156  422453  1
 156  219505  1
 156   44682  1
 156  333541  1
 156  233153  1
 156   38569  1
 156  348509  1
 156   69163  1
 156  154721  1
 156  102901  1
 156   83680  1
 156  352958  1
 156  290991  1
 156  352066  1
 156  134880  1
 156  353085  1
 156  257627  1
 156  185434  1
 156  174768  1
 156   48232  1
 156  286873  1
 156    7614  1
 156  161004  0
 156  252156  0
 156  460130  0
 156  192264  0
 156  486142  0
 156  279321  1
 156  358291  1
 156  442545  1
 156  182866  0
 156  460256  1
 156  137995  1
 156  372462  0
 156   50102  0
 156  396785  0
 156  497402  0
 156  355658  0
 156  319856  0
 156  479210  0
 156  295810  0
 156  293933  0
 156  247833  0
 156  288932  0
 156  278296  0
 156  219626  0
 156  447072  0
 156   54608  0
 156  243308  0
 156   71742  0
 156  446231  0
 156  293265  0
 156  418845  0
 156  175045  0
 156  471319  0
 156  483895  0
 156  270534  0
 156  333008  0
 156  100685  0
 156  444812  0
 156  443994  0
 156   38268  0
 156  176909  0
 156   49703  0
 156   72031  0
 156  239093  0
 156  147877  0
 156  264225  0
 156  349645  0
 156   28344  0
 156  109286  0
 156  274675  0
 156  385402  0
 156  296113  0
 156   37406  0
 156  112162  0
 156   96031  0
 156  286061  0
 156  285744  0
 156  232259  0
 156  234643  0
 156  227188  0
 156  374181  0
 156  140192  0
 156  445277  0
 156   75208  0
 156   77160  0
 156  412928  0
 156  184328  0
 156    1301  0
 156   48154  0
 156  163879  0
 156  285223  0
 156  255113  0
 156  117013  0
 156  292161  0
 157  158664  1
 157  138196  1
 157  441850  1
 157   19130  1
 157  326066  1
 157   25808  1
 157   28301  1
 157  360892  1
 157   82737  1
 157  216867  1
 157  212042  1
 157   32878  1
 157   75916  1
 157  212824  1
 157  480680  1
 157  416445  1
 157  299873  1
 157  310440  1
 157  136538  1
 157  213162  1
 157  436233  1
 157  112686  1
 157  186208  1
 157  326683  1
 157   97554  1
 157   40426  1
 157   85020  1
 157   88001  1
 157  411314  1
 157  440653  1
 157  475155  1
 157  228973  1
 157  269622  1
 157  491499  1
 157  374096  1
 157   72784  1
 157  197985  1
 157  190054  1
 157  434017  1
 157  306108  1
 157  455615  1
 157   30384  1
 157  266058  1
 157  407420  1
 157   43008  1
 157  184353  1
 157  477528  1
 157   34069  0
 157   37650  1
 157   29246  0
 157  177022  1
 157  376613  1
 157  169960  1
 157  426440  1
 157   48387  1
 157  358480  1
 157   17348  1
 157  407519  0
 157   47073  0
 157   63876  0
 157  483322  0
 157  171377  0
 157  152759  0
 157  215379  0
 157  488708  0
 157  326966  0
 157  331963  0
 157   55313  0
 157  280774  0
 157  192878  0
 157  483113  0
 157  251696  0
 157  347344  0
 157  162971  0
 157   41150  0
 157  339548  0
 157   51219  0
 157   82307  0
 157   66081  0
 157  384717  0
 157  254606  0
 157  173273  0
 157  381220  0
 157  258154  0
 157  261040  0
 157   65033  0
 157  488941  0
 157  354765  0
 157  125212  0
 157   82877  0
 157  470803  0
 157  151872  0
 157  454640  0
 157   64276  0
 157  392693  0
 157   95700  0
 157  287120  0
 157  291696  0
 157  137584  0
 157  348825  0
 157  260146  0
 157  180421  0
 157  390390  0
 157  186115  0
 157   38437  0
 157  376861  0
 157  101382  0
 157  307788  0
 157   23258  0
 157  166625  0
 157    4456  0
 157  365126  0
 157  106722  0
 157  407371  0
 157  323032  0
 157  400669  0
 157   16992  0
 157  153196  0
 157  463323  0
 157  487178  0
 157  134436  0
 157   94024  0
 157  480129  0
 157  423567  0
 157  158083  0
 157  118773  0
 157  416097  0
 157  191707  0
 157  217028  0
 157  478628  0
 157  376320  0
 157  414893  0
 157  144230  0
 157   34203  0
 157  168895  0
 157   93212  0
 157  275613  0
 157   17020  0
 157  203335  0
 157   62806  0
 157   11436  0
 157  172113  0
 157  370500  0
 157  197791  0
 157  437577  0
 157  338507  0
 157  219957  0
 157   73689  0
 157  475494  0
 157  174217  0
 157  326502  0
 157  125490  0
 157  210589  0
 157  115425  0
 157   73020  0
 157  135134  0
 157  106780  0
 157    1926  0
 157  473990  0
 157  159217  0
 157  363867  0
 157   14753  0
 157  166036  0
 157    1520  0
 157   42147  0
 157  329600  0
 157  124595  0
 157   60603  0
 157  458910  0
 157  131780  0
 157  178488  0
 157  253507  0
 157  209925  0
 157  309161  0
 157  219918  0
 157  444231  0
 157  279881  0
 157  492114  0
 157  280134  0
 157  263160  0
 157    9093  0
 157  399134  0
 157   32453  0
 157   20517  0
 157  221797  0
 157  429604  0
 157  248677  0
 157  424724  0
 158   44305  1
 158  446690  1
 158  258708  1
 158  483824  1
 158  214702  1
 158  125704  1
 158  381536  1
 158  440062  1
 158  204193  1
 158   20827  1
 158  446252  1
 158  374756  1
 158  242247  1
 158   61576  1
 158   81481  1
 158  309622  1
 158  120425  1
 158  439535  1
 158   12913  1
 158  383501  1
 158  101225  1
 158  153535  1
 158  207705  1
 158  375284  1
 158  281269  1
 158  462044  1
 158  289627  1
 158  356256  1
 158  160070  1
 158  315223  1
 158  354082  1
 158  149493  1
 158  182233  1
 158  265682  1
 158  347004  1
 158  440452  1
 158  452321  1
 158  463055  1
 158  245055  1
 158  297892  1
 158  327343  1
 158  154383  1
 158  397938  1
 158  316758  1
 158  329405  1
 158  305414  1
 158  212215  1
 158  306275  1
 158  293869  1
 158  266612  1
 158   86634  1
 158  412800  1
 158  139579  1
 158  416182  0
 158  444522  1
 158   95413  1
 158  472619  1
 158  385739  0
 158  329386  0
 158  254101  1
 158  243818  1
 158   54006  1
 158  275139  1
 158  331500  1
 158   18240  1
 158  337208  0
 158  207575  0
 158   93051  0
 158   90034  0
